scorer,,,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH,SH
labeled-data,(1024)_RecM03_DST20241018_180345_180545_5328810_3D62239,img1833.png,91.47914161153645,480.8598245632543,108.2696939805175,435.12322865928803,113.39327690041051,422.7676817559251,118.42890628203986,411.1451878233274,122.93176678222999,399.81047481438503,127.25703765527375,389.22891327989964,131.79549726866307,378.5146943386929,148.11815647354305,335.25676429295294,162.27597056672718,303.0976505883073,184.6914257735805,276.94113763552554,229.95968722333524,256.58236988991007
labeled-data,(1024)_RecM03_DST20241018_180345_180545_5328810_3D62239,img1971.png,602.5698808766908,936.9489108150817,559.085166161911,936.4432745974678,544.9273520687268,936.4432745974677,530.7695379755427,934.9263659446267,517.1173600999723,933.4094572917854,503.97081844201574,930.8812762037169,491.3299130016725,927.3418226804208,454.92410533348476,915.7121896753052,425.52891953032326,908.3975358152976,395.6313488316128,907.3179781985044,360.438417821285,910.3859380949696
labeled-data,(1024)_RecM03_DST20241018_180345_180545_5328810_3D62239,img2135.png,411.9927316599988,119.5693474445533,455.4449257359245,112.28233353119928,470.28884296683094,109.31355008501801,483.96964528186237,106.69821334211673,498.7107877067338,103.62665508990058,512.372372514812,101.01131834699933,525.0571745121323,98.58231370921466,551.7954430347165,95.94472735486714,581.1319699077787,98.4365557325338,601.7621717007422,111.28419409895841,639.2396099949648,130.36492361248517
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img0549.png,644.1499080583644,172.42136771045932,689.3988956532837,189.72245120263435,701.3765688401743,194.71314836383868,712.3561025948236,199.70384552504302,723.0029232053929,204.3618295421671,733.3170306718819,209.3525267033714,743.2984249942906,215.0086501527363,776.2370262582391,238.29857023835658,796.3440568274908,258.8011376915705,821.1975300042899,280.4088976121189,866.7350014480778,285.54383669775757
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img0757.png,810.6952152035556,275.0271750774827,840.6393981707815,311.95833407039476,849.9553662050296,322.9378678250443,857.6077685188764,333.25197529153326,864.0431031981949,343.6712260185161,870.1457247334334,353.75776360141873,876.1259196455793,364.5010857911827,893.8735012236277,402.4563092602334,911.1745847158029,431.4023527952185,932.4682259369413,456.0231254571599,934.7972179455033,492.6215713059917
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img0849.png,127.41753496797037,686.6314869321837,113.06190953824472,638.2325211976802,109.780623725736,625.5175386742088,106.90949863979085,611.5720739710467,104.44853428040932,598.8570914475756,102.80789137415496,586.5522696506678,101.98756992102778,574.6576085803237,103.62821282728214,534.7530532623547,109.34915651810782,506.46261636999924,113.74195966900662,479.05819956941036,113.06368873369024,444.1625780899083
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img0878.png,322.73884044122497,899.3079324939313,280.6360933862906,875.0178861160845,269.84051721835874,869.3502086279202,260.12449866722005,864.2223099481527,250.94825892447793,859.9040794809799,242.31179799013242,855.5858490138071,233.40544765158862,850.9977291424361,196.24212805677595,830.9630894918799,176.74726721461658,810.7399786216783,166.74276481460927,784.604935709655,153.12264712493038,728.4865340810795
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img1344.png,603.98688795479,793.5452198966276,562.154030304054,813.5170358073008,551.0885647319237,817.5653768702758,540.292988563992,822.1534967416469,528.9576335876634,827.821174229811,518.9717256323264,832.6791835053805,508.7159282727912,838.3468609935447,473.63030572701257,852.3811100118562,429.32890427254887,851.3582246149583,405.69930386023753,835.9537341630288,361.6262029847193,829.9802894633974
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img1532.png,450.98839012729377,918.0720328553984,406.45663843457476,908.3560143042597,393.50194703305647,905.6571202622769,382.16659205672795,902.6883368160957,370.5613476762012,899.449663965716,359.7657715082694,895.9411017111381,348.97019534033745,891.6228712439654,313.3447939861622,874.3499493752744,282.84729131175465,862.7447049947476,253.69923565833867,862.4748155905493,218.3437237083617,863.014594398946
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img1586.png,832.0086681000715,596.5549442054621,823.3952928422361,649.8758386587289,820.9343284828547,661.770499729073,818.4733641234731,674.4854822525443,815.602239037528,686.790304049452,811.500631771892,698.6849651197962,806.9888637796926,710.5796261901402,786.8909881780767,746.6737701277361,767.2032733030243,772.924056627806,747.9257191545356,804.0962718466387,747.1053977014084,843.4717015967434
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img1658.png,348.2969290042088,166.6184892126336,393.5459165991281,155.30624231390377,404.8581634978579,151.97911087310086,415.50498410842715,148.98469257637828,425.8190915749162,146.32298742373595,436.13319904140513,143.9939954151739,446.78001965197416,141.99771655069222,489.3673020942513,136.6743062454076,524.3021822226816,145.32484799149512,550.9192337491047,162.62593148367012,588.1831058860971,164.95492349223213
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img1801.png,823.7222019634999,805.4384937389178,793.7780189962739,840.3733738673482,783.4639115297849,851.0201944779175,774.8133697836975,860.0034493680853,766.4955411816901,869.3194174023333,758.8431388678435,877.9699591484209,751.1907365539968,887.6186403267492,729.2316690446978,916.5646838617344,708.2707409676395,944.5125879644786,683.6499683056982,960.4828188803325,647.0515224568665,953.1631297105662
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img2230.png,750.5253102658363,819.7451589343702,714.4480487807308,851.2900838821157,704.7551383071908,860.5874574716935,694.2967889162675,869.7149542862956,685.3135340260998,877.7000697442226,675.583434663219,884.4171563657104,665.7276878205743,891.3413086515145,633.4102835495746,909.9104209801286,593.4960590993109,917.754296619089,565.8695153012759,921.8880941670191,543.9104477919768,940.8527433795954
labeled-data,(1024)_RecM03_DST20241019_002354_002554_5328890_3D62E81,img2358.png,116.57277796080794,488.22184312323066,123.1353495858254,437.3619130293455,124.77599249207975,424.6469305058742,127.23695685146129,412.7522694355301,129.69792121084282,401.2677690917496,132.56904629678797,390.19342947453265,136.26049283586028,378.7089291307521,153.89740407809467,340.9741422869018,169.89367241407467,307.75112343525103,181.78833348441879,280.2703547554905,177.2765654922193,238.84412137256783
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img0347.png,654.5446757182303,132.82375675720056,694.192064632121,153.70723725177544,705.4497867625146,162.02506585378268,715.0210203583597,170.90795034732008,723.671562104447,179.2028561351802,733.5525860302255,187.90792264960393,742.5587637345403,196.65883479232184,775.6751829776025,221.2480055000741,799.576004583047,237.98403310071893,828.9867336129323,244.7931911472913,846.0719605809533,269.7122288418456
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img0461.png,235.05375053258845,751.2756613264565,206.75266039970072,710.669749396661,199.36976732155608,699.1852490528805,192.39703496997507,688.1109094356635,186.6547847980848,677.8568912715738,181.32269535275813,666.7825516543568,176.40076663399503,655.7082120371398,156.54651406016728,616.9300492101531,137.74249851740953,593.4515734554586,119.72445976734657,574.8757985548102,108.25731770365014,546.7816784271415
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img0569.png,704.6035563657779,205.64055411299097,741.9281824830646,230.2501977068064,753.8228435534086,236.81276933182383,764.8971831706256,245.01598386309564,775.1512013347153,253.62935912093104,783.3544158659872,262.65289510533,790.7373089441318,272.90691326941976,816.9875954442016,307.770575027325,832.1635423270545,335.66150443364904,850.2106142958523,360.2711480274645,884.6641153271939,372.57596982437224
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img0726.png,771.9324758152461,777.887373054605,752.7576985548844,816.6090397283681,744.9739662111722,830.4866726894184,737.8950591645802,842.1031726915473,730.3236489033609,852.7084002584489,721.7278332039277,863.140704751817,712.8124373634008,872.7871918954373,686.1472418944471,897.2175204114428,662.312220788725,912.1596001406203,632.9923001670418,918.493199517543,615.8428775883832,941.3455556550942
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img0825.png,149.78935362904815,401.84346862473416,173.57867576973638,362.87819960119305,181.3717295744446,351.80385998397617,188.7546226525892,341.5498418198864,196.13751573073384,331.2958236557966,203.52040880887847,321.0418054917069,210.49314116045952,311.6081087807443,233.87230257458415,285.35782228067455,253.1498567230729,261.5685001399863,266.68516069967137,234.08773146022583,285.14239339503297,205.37648060077447
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img0838.png,112.37344960165757,543.0830433128259,117.21793073793737,491.8129524923772,118.37096533514483,477.867487789215,119.85671307643258,463.9220230860529,120.83192969452637,450.79687983601804,122.0624118742171,437.6717365859831,124.11321550703508,424.36877535683453,132.88148592983708,384.3508421327164,149.2879149923807,353.58878764044715,170.2061120471238,335.95187639821273,190.71414837530332,315.0336793434697
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img1505.png,279.63060907191385,242.56884778321452,311.21298501731025,214.67791837689037,323.517806814218,204.8340609393642,335.00230715799853,195.81052495496525,346.4868075017791,188.01747115025702,358.19023604784667,180.57918671609116,369.94905594993554,174.61800834191376,407.22245030095337,159.79747312756956,433.7482282329164,153.93528809687996,457.3708614626169,144.6422428767789,478.76078713467757,121.57916589290379
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img1543.png,118.8167031580806,635.2971264247263,114.26597719955703,584.7335046633542,113.76034098194339,570.5756905701701,113.25470476432963,556.9235126945997,112.74906854671588,544.2826072542567,112.24343232910218,531.1360655963,112.24343232910223,518.4951601559571,118.31106694046684,480.06680761731434,129.43506372796867,452.7624518661735,134.49142590410582,425.9637323326464,137.0196069921745,392.5917419701409
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img1623.png,659.7873212507313,948.0550439097742,620.2075901081633,969.5084752014596,606.7655402803782,975.1120666388782,593.9495177317938,980.435476944163,581.4793413302762,983.602818314419,568.6764517846783,985.2663840348205,556.0202193066408,985.7588872494475,513.1181395961135,987.0259688187077,491.3757822387236,988.0372412539352,469.63342488133367,989.0485136891627,455.4756107881495,1002.1950553471195
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img2084.png,773.9498818173295,793.5060462624741,747.5912837164914,823.9982113505449,736.7335673008114,836.7771133172101,725.9504235688574,849.0606286330533,716.7972695026253,860.2432798510384,707.2552611908942,871.7064737137543,696.3531526176396,882.8571652101429,676.1700510917653,904.9614522870022,653.1935890824731,926.8180886442965,620.5829819477452,935.7193266746995,591.3875657274355,929.6103540264393
labeled-data,(1024)_RecM03_DST20241019_064209_064409_5328810_3D62B14,img2389.png,318.91573646433244,179.8608734734135,353.77939822223755,162.22396223117914,369.7756665582176,155.6613906061617,383.7211312613796,149.50897970770785,398.4869174176689,144.58705098894475,412.8425428473945,142.12608662956322,427.60832900368376,140.89560444987245,455.9094191365716,140.07528299674527,491.59340234760384,139.2549615436181,517.8436888476737,135.56351500454576,544.504136074307,116.28596085605703
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img1739.png,99.27727663867185,596.5309321090928,106.86181990287764,550.5180363062443,107.8730923381051,537.3714946482876,108.88436477333252,525.2362254255584,109.89563720855995,513.100956202829,110.40127342617365,500.96568698009975,110.4012734261737,489.3360539749843,111.4125458614011,443.82879438974953,113.70498013605433,412.95084252452966,126.58163238981265,383.15244827610314,160.96489518754558,348.2635492607566
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img2035.png,388.81878783951,962.0379441594871,347.5623579735541,940.0788766501879,336.2501110748243,933.4246137685823,324.9378641760945,925.7722114547355,314.29104356552523,917.7870959968086,304.3096492431166,908.8038411066408,295.3263943529488,900.4860125046335,276.029031996292,871.8726821137287,267.71120339428484,850.24632774851,263.05321937716076,822.9638499339263,241.7595781560223,778.7130017712478
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img2119.png,644.7545447471107,1015.5222319007535,607.8233857541986,1001.8809929934615,597.1765651436293,997.8884352644982,587.5278839653009,992.8977381032938,577.8792027869727,987.241614653929,568.8959478968048,980.2546386282428,560.9108324388778,972.9349494584765,542.8000807341081,945.8223484188684,521.5692632528514,921.4714651611253,505.01502423338934,906.7878575263809,463.42588122335314,874.7845719547911
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img2475.png,810.3653044529007,811.4097849126559,787.0753843672804,849.3390833378089,779.0902689093535,860.3186170924583,770.7724403073463,871.9635771352685,762.4546117053391,882.943110889918,754.1367831033318,894.2553577886478,744.8208150690839,904.5694652551367,718.8691898308213,928.5248116289176,697.9082617537631,943.1641899684504,671.6239233714202,958.4689945961436,641.6797404041943,994.4020141568149
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img2649.png,689.2577200076755,952.8128711467787,641.7611585887465,955.600223779185,629.7206616619741,957.4522607192324,617.7872177702953,958.5132238913553,606.6006183513296,959.4485395837141,594.8742401239671,959.9883183921107,583.3106982657092,959.8626709123469,547.5219206294723,960.1325603165451,518.4060003195116,962.2544866607908,494.2063993920738,959.0972319949634,464.6663209204661,928.7015224164816
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img3045.png,314.4216581985912,940.218021575923,282.14848322280324,908.9429860323759,273.1652283326354,899.2943048540474,265.18011287470847,888.6474842434783,258.858563137183,878.6660899210696,252.5370133996575,869.0174087427412,246.54817680621227,858.7033012762523,227.91624073771612,823.7684211478219,209.43942818615386,799.4354294095358,187.65795030400113,786.5045490108295,149.06322559068764,774.8595889680192
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img3542.png,342.58520725746064,969.7967993548993,318.38572439020885,936.163619776685,310.5926705855006,927.1400837922861,302.79961678079235,916.4759049016327,294.186241522957,907.4523689172337,285.9830269916852,899.2491543859618,277.3696517338498,891.04593985469,245.37711506188975,859.0534031827301,226.09956091340104,840.5961704873686,208.46264967116667,822.1389377920069,172.77866646013433,791.7870440263013
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img4059.png,632.1152833326207,962.5985853021729,586.8662957377014,974.5762584890632,574.8886225508111,978.5688162180268,562.5782362198404,982.2286608029099,551.2659893211105,985.2230790996324,539.6210292783003,987.8847842522748,527.9760692354902,990.5464894049171,492.70847596297966,992.2100551253186,469.08584273327915,989.2156368285961,433.48553631668824,987.2193579641145,398.2179430441776,996.5353259983625
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img5063.png,446.4613489358195,889.068980460429,399.88150876457905,880.7511518584218,386.5729830013675,877.7567335616993,373.26445723815596,874.7623152649767,360.621357763105,870.4370443919331,349.3091108643751,865.4463472307287,338.3295771097256,860.7883632136046,305.05826270169666,842.1564271451084,281.76834261607644,830.5114671022983,255.48400423373366,823.191777932532,212.5640086473764,815.5393756186854
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img5476.png,136.22170004792687,759.2044686093597,174.75306365045765,774.5294427694571,185.04268915795166,778.6890786129121,195.11338646315858,782.1919298495058,204.96515556607838,785.9137092883867,214.37906826442398,789.6354887272674,223.57405276048243,793.3572681661483,265.82719580189405,808.0254577193845,302.30034568594544,829.5942064853142,312.22269132416216,847.8444654917402,300.8557081678311,886.8050438175458
labeled-data,(1024)_RecM03_DST20241020_184833_185333_5328810_991D80E,img5616.png,348.75646060439146,921.783796394312,319.1449907812457,887.181629409962,309.16359645883705,877.2002350875534,299.5149152805087,867.2188407651448,290.1989472462606,856.9047332986561,282.21383178833366,847.2560521203276,274.561429474487,837.9400840860798,253.60050139742881,806.9977616866128,237.29755733749465,777.053578719387,221.66003956572106,750.7692403370443,187.05787258137102,726.4811808191834
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img0337.png,504.1450883077314,920.792473243859,457.454221381426,914.3151275431,446.3887558092958,913.2355699263067,434.7835114287691,911.8861229053151,423.44815645244057,910.806565288522,412.3826908803104,909.7270076717289,401.3172253081803,909.1872288633323,361.10370408263395,905.6786666087543,330.3363120040282,901.9002149499782,312.52361132694045,892.7239752072362,284.72500269451587,850.3513387481036
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img0703.png,598.9411882573802,999.430114681814,556.0287729898508,994.032326597848,544.1536392051257,993.2226583852531,532.8182842287973,992.4129901726582,520.9431504440723,991.6033219600635,509.0680166593472,991.0635431516667,496.6531040662255,990.2538749390718,,,429.45064242084965,987.2850914928905,409.4788265101756,984.046418642511,370.0749734972243,947.8812384799393
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img1128.png,604.1236476774,156.3593279491229,640.056667238071,187.3016503485898,649.7053484163993,196.28490523875757,659.0213164506474,205.6008732730057,667.6718581967351,215.24955445133406,675.6569736546621,224.56552248558214,683.6420891125888,233.54877737574995,711.2572800712529,266.8200917837788,728.8910767075081,287.78101986083703,745.1940207674425,304.4166770648515,798.0954106762083,308.7419479378953
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img1295.png,122.60122708589199,634.8572059185071,116.03515286702867,584.6576041761625,114.16514454459377,570.4050540655262,112.91847232963715,556.733749881686,111.42326733196484,543.2267981191967,110.17659511700822,530.385272644868,109.01410326341622,517.627927531904,108.1803162525265,480.3540316252527,117.48826768401875,443.57720128403287,126.25706336939726,424.2537819522055,130.6204161217454,372.5168850315064
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img1527.png,196.08839247659535,338.9486319095739,226.49093606766564,299.4185915039016,234.35040404582855,290.3725128738517,241.67009321559493,281.72197112776416,249.3224955294416,273.2599006013227,256.9748978432882,266.21010083575464,264.62730015713487,259.09747733030457,298.89675399740463,230.48414693939975,320.5231083626234,208.1923662860204,330.8372158291123,191.22399593792565,358.45240678777634,150.9657055042107
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img1928.png,153.0792981537944,685.413471796062,137.90335127094153,635.373863155304,134.21190473186925,623.4792020849599,131.3407796459241,612.4048624677429,128.87981528654257,601.3305228505259,126.82901165372459,590.2561832333091,125.59852947403385,578.3615221629649,125.59852947403385,533.24384224097,135.8525476381236,492.6379303111745,140.77447635688662,472.95021543612216,126.82901165372465,424.9614104281821
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img1972.png,397.6049702503505,822.8441999189774,350.0269906468692,814.8590844610505,338.71474374813937,812.1973793084082,328.0679231375701,809.5356741557658,318.08652881516144,805.8758295708827,308.10513449275277,801.8832718419192,298.4564533144244,797.8907141129558,258.86358916887,778.593351756299,235.2409559391695,769.2773837220509,216.9417330147536,768.27924428981,164.70576939414823,768.2792442898101
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img2741.png,267.80313966600875,839.2628772282037,228.93906546145396,805.2568122992183,220.57249393130675,798.2396877900626,212.47581180535786,791.7623420893035,204.10924027521065,784.7452175801477,196.01255814926174,778.537761283587,187.9158760233128,772.3303049870259,152.8302534775342,744.5316963546015,128.00042829129086,718.5230038475557,121.52308259053171,703.2386175122621,126.92087067449768,651.419851906189
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img3664.png,282.48319429631306,411.7304856080678,315.4097016085053,373.67607961610787,324.0461625428508,364.76972927756407,331.87295526460144,356.94293655581345,339.9696373905504,349.1161438340628,348.0663195164992,341.55924051651044,356.7027804508447,334.2722266031564,396.916301676391,310.7918484379046,426.60413613820367,291.8995901440238,441.7179427733083,278.67500933830723,489.2184779122086,271.3879954249532
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img4657.png,116.21714392417738,547.8011039976861,119.21156222089999,495.2324272330005,119.87698850906057,482.92204090202983,120.87512794130141,470.94436771513944,122.20598051762256,459.96483396048995,124.20225938210432,449.3180133499207,126.86396453474664,438.6711927393515,141.17062973019904,395.75119715299417,152.15016348484858,362.147169600885,153.48101606116973,344.18065982054935,170.78209955334478,294.27368820850603
labeled-data,(1024)_RecM03_DST20241021_093010_093510_5328890_991DEE0,img4960.png,134.2117670436371,737.8573673129895,125.59839178580172,687.8177586722315,123.95774887954737,675.9230976018877,122.72726669985657,664.8487579846704,121.4967845201658,653.7744183674534,120.26630234047504,642.7000787502366,118.62565943422067,632.0358998595832,112.47324853576683,584.8674163047704,106.32083763731296,555.7460047187556,103.85987327793143,534.8278076640124,106.32083763731296,470.84273432009235
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img0127.png,153.93476061658905,342.33388242383353,176.5710481600698,301.3178097674745,183.8764936557311,288.2701140999229,191.51465229547273,276.3754530295788,198.40993706457047,265.22366582987866,206.30336126590905,254.4591165425949,214.32875781806717,244.0272803993915,239.73580005086268,214.1859177568798,257.7599492055136,186.627701494636,268.44705091031403,161.607897174257,301.8484151442639,144.08978897015257
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img0175.png,181.26401555658344,774.4201005729897,163.07498392867643,728.2382326219132,158.6170556489113,715.1297625960606,154.62449791994786,703.0868303330861,150.96465333506464,690.709045671478,147.23741041954398,678.4414523063788,143.1121952838591,667.0190141111401,126.85617749159687,632.9708675180577,107.43041857686234,597.019449681517,97.74925335907338,573.7747217247663,108.28969799631355,535.1913546654258
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img0591.png,557.0253286695356,107.59170627892564,599.2718835055855,114.1542779039431,613.6275089353111,117.8457244430154,627.1628129119097,121.12701025552411,639.8777954353809,123.99813534146926,652.1826172322886,126.86926042741439,664.0772783026327,130.5607069664867,694.0190113417748,142.8655287633944,714.1168869433907,160.91260073219237,732.9842803653158,183.88160141975342,767.847942123221,216.28429881827705
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img1623.png,134.8374411463484,476.3987674165101,140.98985204480226,428.40996240857004,143.0406556776202,414.464497705408,145.50162003700174,400.92919372880954,147.96258439638328,388.21421120533824,150.42354875576484,375.49922868186695,153.29467384170997,364.01472833808634,168.06045999799923,322.5884949551638,184.4668890605428,293.8772440957124,193.90058577150538,268.85743977533343,194.310746498069,227.02104566584728
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img1853.png,758.9572247103389,217.47589357028875,787.2378419571634,248.75092911383587,797.8846625677327,260.06317601256575,808.1987700342215,271.04270976721523,818.5128775007105,281.3568172337042,829.1596981112797,291.33821155611287,839.4738055777688,301.3196058785216,861.4328730870678,326.6058048286235,875.7395382825202,356.8827009399298,880.3975222996444,382.50161303411204,891.3770560542938,430.41230578167364
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img2307.png,498.8816862523541,936.9521660719091,456.83609882857763,940.9563726266294,443.9771475148648,943.0707831512962,431.7171681867868,944.8800213908194,419.39368994515644,946.6257607167903,407.9459245126744,947.2133601177733,395.40351806875697,946.7698174208731,359.9087178366158,938.3956885017099,334.7406162548979,923.9464271507608,313.508536981005,907.3065833174317,272.7452799581591,901.6591390081089
labeled-data,(1024)_RecM03_DST20241021_201318_201616_5328810_5AFCBBA,img2946.png,892.6978448785854,618.6994120989846,885.4904975657095,665.6465489676201,883.0822873405513,681.1818096487054,880.5689338548992,694.9742863927931,877.7569229590393,709.8386711092194,875.0159995898008,723.9638609973874,871.3993634114139,737.861481001969,857.4826558299769,778.0120623888067,840.7986206969455,802.2898387019243,825.595746429195,817.587448082929,805.3937592228556,847.8267541865181
